code_region,region,code_departement,departement,code_commune,commune,codgeo,nombre_de_demandeurs_d_emploi,p23_pop,ratio_ABC_pop_commune,ratio_ABC_pop_dep,T3_2025_departement,T3_2025_proxy_commune
32,Hauts-de-France,02,Aisne,02342,Gergny,02342,10,127.0,0.07874015748031496,0.09246343691123586,10.3,8.77
32,Hauts-de-France,02,Aisne,02350,Goudelancourt-lès-Pierrepont,02350,10,140.0,0.07142857142857142,0.09246343691123586,10.3,7.96
32,Hauts-de-France,02,Aisne,02355,Gricourt,02355,60,1011.0,0.05934718100890208,0.09246343691123586,10.3,6.61
32,Hauts-de-France,02,Aisne,02357,Gronard,02357,5,56.0,0.08928571428571429,0.09246343691123586,10.3,9.95
32,Hauts-de-France,02,Aisne,02363,Guny,02363,30,357.0,0.08403361344537816,0.09246343691123586,10.3,9.36
32,Hauts-de-France,02,Aisne,02366,Hannapes,02366,30,320.0,0.09375,0.09246343691123586,10.3,10.44
32,Hauts-de-France,02,Aisne,02376,Hauteville,02376,20,189.0,0.10582010582010581,0.09246343691123586,10.3,11.79
32,Hauts-de-France,02,Aisne,02378,La Hérie,02378,5,125.0,0.04,0.09246343691123586,10.3,4.46
32,Hauts-de-France,02,Aisne,02387,Itancourt,02387,55,999.0,0.055055055055055056,0.09246343691123586,10.3,6.13
32,Hauts-de-France,02,Aisne,02388,Iviers,02388,10,218.0,0.045871559633027525,0.09246343691123586,10.3,5.11
32,Hauts-de-France,02,Aisne,02390,Jeancourt,02390,25,251.0,0.099601593625498,0.09246343691123586,10.3,11.1
32,Hauts-de-France,02,Aisne,02393,Jouaignes,02393,10,141.0,0.07092198581560284,0.09246343691123586,10.3,7.9
32,Hauts-de-France,02,Aisne,02397,Jussy,02397,100,1153.0,0.08673026886383348,0.09246343691123586,10.3,9.66
32,Hauts-de-France,02,Aisne,02401,Laigny,02401,5,189.0,0.026455026455026454,0.09246343691123586,10.3,2.95
32,Hauts-de-France,02,Aisne,02405,Landouzy-la-Ville,02405,35,503.0,0.06958250497017893,0.09246343691123586,10.3,7.75
32,Hauts-de-France,02,Aisne,02406,Landricourt,02406,10,126.0,0.07936507936507936,0.09246343691123586,10.3,8.84
32,Hauts-de-France,02,Aisne,02409,Lappion,02409,20,283.0,0.0706713780918728,0.09246343691123586,10.3,7.87
32,Hauts-de-France,02,Aisne,02411,Latilly,02411,15,198.0,0.07575757575757576,0.09246343691123586,10.3,8.44
32,Hauts-de-France,02,Aisne,02417,Lempire,02417,10,125.0,0.08,0.09246343691123586,10.3,8.91
32,Hauts-de-France,02,Aisne,02422,Lesquielles-Saint-Germain,02422,80,754.0,0.10610079575596817,0.09246343691123586,10.3,11.82
32,Hauts-de-France,02,Aisne,02424,Leury,02424,15,101.0,0.1485148514851485,0.09246343691123586,10.3,16.54
32,Hauts-de-France,02,Aisne,02425,Leuze,02425,10,190.0,0.05263157894736842,0.09246343691123586,10.3,5.86
32,Hauts-de-France,02,Aisne,02429,Lierval,02429,5,117.0,0.042735042735042736,0.09246343691123586,10.3,4.76
32,Hauts-de-France,02,Aisne,02430,Liesse-Notre-Dame,02430,105,1264.0,0.08306962025316456,0.09246343691123586,10.3,9.25
32,Hauts-de-France,02,Aisne,02439,Les Septvallons,02439,90,1232.0,0.07305194805194805,0.09246343691123586,10.3,8.14
32,Hauts-de-France,02,Aisne,02441,Louâtre,02441,10,203.0,0.04926108374384237,0.09246343691123586,10.3,5.49
32,Hauts-de-France,02,Aisne,02443,Lucy-le-Bocage,02443,5,202.0,0.024752475247524754,0.09246343691123586,10.3,2.76
32,Hauts-de-France,02,Aisne,02444,Lugny,02444,5,110.0,0.045454545454545456,0.09246343691123586,10.3,5.06
32,Hauts-de-France,02,Aisne,02446,Ly-Fontaine,02446,10,118.0,0.0847457627118644,0.09246343691123586,10.3,9.44
32,Hauts-de-France,02,Aisne,02451,Magny-la-Fosse,02451,10,122.0,0.08196721311475409,0.09246343691123586,10.3,9.13
32,Hauts-de-France,02,Aisne,02456,Manicamp,02456,15,311.0,0.04823151125401929,0.09246343691123586,10.3,5.37
32,Hauts-de-France,02,Aisne,02458,Dhuys et Morin-en-Brie,02458,40,821.0,0.048721071863580996,0.09246343691123586,10.3,5.43
32,Hauts-de-France,02,Aisne,02462,Mareuil-en-Dôle,02462,20,221.0,0.09049773755656108,0.09246343691123586,10.3,10.08
32,Hauts-de-France,02,Aisne,02468,Marle,02468,260,2229.0,0.11664423508299686,0.09246343691123586,10.3,12.99
32,Hauts-de-France,02,Aisne,02469,Marly-Gomont,02469,35,483.0,0.07246376811594203,0.09246343691123586,10.3,8.07
32,Hauts-de-France,02,Aisne,02470,Martigny,02470,35,410.0,0.08536585365853659,0.09246343691123586,10.3,9.51
32,Hauts-de-France,02,Aisne,02476,Mennevret,02476,50,637.0,0.07849293563579278,0.09246343691123586,10.3,8.74
32,Hauts-de-France,02,Aisne,02480,Mesbrecourt-Richecourt,02480,30,320.0,0.09375,0.09246343691123586,10.3,10.44
32,Hauts-de-France,02,Aisne,02484,Mézy-Moulins,02484,25,558.0,0.044802867383512544,0.09246343691123586,10.3,4.99
32,Hauts-de-France,02,Aisne,02485,Missy-aux-Bois,02485,5,100.0,0.05,0.09246343691123586,10.3,5.57
32,Hauts-de-France,02,Aisne,02489,Molinchart,02489,20,359.0,0.055710306406685235,0.09246343691123586,10.3,6.21
32,Hauts-de-France,02,Aisne,02490,Monampteuil,02490,0,122.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02497,Mons-en-Laonnois,02497,70,1146.0,0.06108202443280977,0.09246343691123586,10.3,6.8
32,Hauts-de-France,02,Aisne,02498,Montaigu,02498,50,766.0,0.06527415143603134,0.09246343691123586,10.3,7.27
32,Hauts-de-France,02,Aisne,02499,Montbavin,02499,0,39.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02501,Montchâlons,02501,5,63.0,0.07936507936507936,0.09246343691123586,10.3,8.84
32,Hauts-de-France,02,Aisne,02503,Mont-d'Origny,02503,90,839.0,0.10727056019070322,0.09246343691123586,10.3,11.95
32,Hauts-de-France,02,Aisne,02507,Montgru-Saint-Hilaire,02507,5,30.0,0.16666666666666666,0.09246343691123586,10.3,18.57
32,Hauts-de-France,02,Aisne,02508,Monthenault,02508,10,140.0,0.07142857142857142,0.09246343691123586,10.3,7.96
32,Hauts-de-France,02,Aisne,02511,Montigny-en-Arrouaise,02511,35,317.0,0.11041009463722397,0.09246343691123586,10.3,12.3
32,Hauts-de-France,02,Aisne,02513,Montigny-le-Franc,02513,5,141.0,0.03546099290780142,0.09246343691123586,10.3,3.95
32,Hauts-de-France,02,Aisne,02520,Mont-Notre-Dame,02520,50,751.0,0.06657789613848203,0.09246343691123586,10.3,7.42
32,Hauts-de-France,02,Aisne,02524,Mont-Saint-Père,02524,60,684.0,0.08771929824561403,0.09246343691123586,10.3,9.77
32,Hauts-de-France,02,Aisne,02525,Morcourt,02525,30,544.0,0.05514705882352941,0.09246343691123586,10.3,6.14
32,Hauts-de-France,02,Aisne,02528,Mortefontaine,02528,15,208.0,0.07211538461538461,0.09246343691123586,10.3,8.03
32,Hauts-de-France,02,Aisne,02529,Mortiers,02529,15,185.0,0.08108108108108109,0.09246343691123586,10.3,9.03
32,Hauts-de-France,02,Aisne,02530,Moulins,02530,5,74.0,0.06756756756756757,0.09246343691123586,10.3,7.53
32,Hauts-de-France,02,Aisne,02535,Nampcelles-la-Cour,02535,0,115.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02536,Nampteuil-sous-Muret,02536,5,88.0,0.056818181818181816,0.09246343691123586,10.3,6.33
32,Hauts-de-France,02,Aisne,02543,Neuilly-Saint-Front,02543,200,1943.0,0.1029336078229542,0.09246343691123586,10.3,11.47
32,Hauts-de-France,02,Aisne,02544,Neuve-Maison,02544,55,602.0,0.09136212624584718,0.09246343691123586,10.3,10.18
32,Hauts-de-France,02,Aisne,02545,La Neuville-Bosmont,02545,5,187.0,0.026737967914438502,0.09246343691123586,10.3,2.98
32,Hauts-de-France,02,Aisne,02554,Nogentel,02554,90,1106.0,0.081374321880651,0.09246343691123586,10.3,9.06
32,Hauts-de-France,02,Aisne,02557,Noroy-sur-Ourcq,02557,15,124.0,0.12096774193548387,0.09246343691123586,10.3,13.48
32,Hauts-de-France,02,Aisne,02558,Le Nouvion-en-Thiérache,02558,245,2468.0,0.09927066450567261,0.09246343691123586,10.3,11.06
32,Hauts-de-France,02,Aisne,02559,Nouvion-et-Catillon,02559,40,527.0,0.07590132827324478,0.09246343691123586,10.3,8.46
32,Hauts-de-France,02,Aisne,02563,Noyales,02563,15,132.0,0.11363636363636363,0.09246343691123586,10.3,12.66
32,Hauts-de-France,02,Aisne,02564,Bernoy-le-Château,02564,70,825.0,0.08484848484848485,0.09246343691123586,10.3,9.45
32,Hauts-de-France,02,Aisne,02565,Œuilly,02565,25,293.0,0.08532423208191127,0.09246343691123586,10.3,9.5
32,Hauts-de-France,02,Aisne,02566,Ognes,02566,70,1109.0,0.06311992786293959,0.09246343691123586,10.3,7.03
32,Hauts-de-France,02,Aisne,02569,Oisy,02569,45,438.0,0.10273972602739725,0.09246343691123586,10.3,11.44
32,Hauts-de-France,02,Aisne,02570,Ollezy,02570,10,169.0,0.05917159763313609,0.09246343691123586,10.3,6.59
32,Hauts-de-France,02,Aisne,02571,Omissy,02571,45,660.0,0.06818181818181818,0.09246343691123586,10.3,7.6
32,Hauts-de-France,02,Aisne,02572,Orainville,02572,20,490.0,0.04081632653061224,0.09246343691123586,10.3,4.55
32,Hauts-de-France,02,Aisne,02574,Origny-en-Thiérache,02574,105,1354.0,0.0775480059084195,0.09246343691123586,10.3,8.64
32,Hauts-de-France,02,Aisne,02576,Osly-Courtil,02576,20,325.0,0.06153846153846154,0.09246343691123586,10.3,6.86
32,Hauts-de-France,02,Aisne,02580,Oulchy-le-Château,02580,60,785.0,0.07643312101910828,0.09246343691123586,10.3,8.51
32,Hauts-de-France,02,Aisne,02582,Paissy,02582,5,80.0,0.0625,0.09246343691123586,10.3,6.96
32,Hauts-de-France,02,Aisne,02584,Papleux,02584,5,114.0,0.043859649122807015,0.09246343691123586,10.3,4.89
32,Hauts-de-France,02,Aisne,02586,Parfondeval,02586,5,143.0,0.03496503496503497,0.09246343691123586,10.3,3.89
32,Hauts-de-France,02,Aisne,02589,Pargny-et-Filain,02589,35,367.0,0.09536784741144415,0.09246343691123586,10.3,10.62
32,Hauts-de-France,02,Aisne,02591,Pargny-les-Bois,02591,10,142.0,0.07042253521126761,0.09246343691123586,10.3,7.84
32,Hauts-de-France,02,Aisne,02598,Pernant,02598,45,682.0,0.06598240469208211,0.09246343691123586,10.3,7.35
32,Hauts-de-France,02,Aisne,02599,Pierremande,02599,25,250.0,0.1,0.09246343691123586,10.3,11.14
32,Hauts-de-France,02,Aisne,02604,Pithon,02604,10,78.0,0.1282051282051282,0.09246343691123586,10.3,14.28
32,Hauts-de-France,02,Aisne,02618,Prémont,02618,65,683.0,0.0951683748169839,0.09246343691123586,10.3,10.6
32,Hauts-de-France,02,Aisne,02619,Prémontré,02619,45,594.0,0.07575757575757576,0.09246343691123586,10.3,8.44
32,Hauts-de-France,02,Aisne,02622,Priez,02622,5,56.0,0.08928571428571429,0.09246343691123586,10.3,9.95
32,Hauts-de-France,02,Aisne,02623,Prisces,02623,10,94.0,0.10638297872340426,0.09246343691123586,10.3,11.85
32,Hauts-de-France,02,Aisne,02624,Proisy,02624,25,276.0,0.09057971014492754,0.09246343691123586,10.3,10.09
32,Hauts-de-France,02,Aisne,02627,Proviseux-et-Plesnoy,02627,15,136.0,0.11029411764705882,0.09246343691123586,10.3,12.29
32,Hauts-de-France,02,Aisne,02633,Quincy-sous-le-Mont,02633,5,62.0,0.08064516129032258,0.09246343691123586,10.3,8.98
32,Hauts-de-France,02,Aisne,02640,Renansart,02640,15,144.0,0.10416666666666667,0.09246343691123586,10.3,11.6
32,Hauts-de-France,02,Aisne,02641,Renneval,02641,15,135.0,0.1111111111111111,0.09246343691123586,10.3,12.38
32,Hauts-de-France,02,Aisne,02650,Rocquigny,02650,20,359.0,0.055710306406685235,0.09246343691123586,10.3,6.21
32,Hauts-de-France,02,Aisne,02653,Romeny-sur-Marne,02653,30,450.0,0.06666666666666667,0.09246343691123586,10.3,7.43
32,Hauts-de-France,02,Aisne,02665,Grand-Rozoy,02665,20,299.0,0.06688963210702341,0.09246343691123586,10.3,7.45
32,Hauts-de-France,02,Aisne,02666,Rozoy-sur-Serre,02666,95,917.0,0.10359869138495092,0.09246343691123586,10.3,11.54
32,Hauts-de-France,02,Aisne,02668,Sains-Richaumont,02668,85,923.0,0.09209100758396534,0.09246343691123586,10.3,10.26
32,Hauts-de-France,02,Aisne,02670,Saint-Algis,02670,15,148.0,0.10135135135135136,0.09246343691123586,10.3,11.29
32,Hauts-de-France,02,Aisne,02671,Saint-Aubin,02671,30,276.0,0.10869565217391304,0.09246343691123586,10.3,12.11
32,Hauts-de-France,02,Aisne,02680,Saint-Gobain,02680,145,2288.0,0.06337412587412587,0.09246343691123586,10.3,7.06
32,Hauts-de-France,02,Aisne,02682,Saint-Mard,02682,10,116.0,0.08620689655172414,0.09246343691123586,10.3,9.6
32,Hauts-de-France,02,Aisne,02685,Saint-Nicolas-aux-Bois,02685,5,110.0,0.045454545454545456,0.09246343691123586,10.3,5.06
32,Hauts-de-France,02,Aisne,02687,Saint-Pierre-Aigle,02687,25,328.0,0.07621951219512195,0.09246343691123586,10.3,8.49
32,Hauts-de-France,02,Aisne,02694,Saint-Simon,02694,55,593.0,0.09274873524451939,0.09246343691123586,10.3,10.33
32,Hauts-de-France,02,Aisne,02697,Samoussy,02697,20,384.0,0.052083333333333336,0.09246343691123586,10.3,5.8
32,Hauts-de-France,02,Aisne,02703,Seboncourt,02703,75,1087.0,0.06899724011039558,0.09246343691123586,10.3,7.69
32,Hauts-de-France,02,Aisne,02708,Sequehart,02708,15,219.0,0.0684931506849315,0.09246343691123586,10.3,7.63
32,Hauts-de-France,02,Aisne,02710,Seraucourt-le-Grand,02710,45,706.0,0.06373937677053824,0.09246343691123586,10.3,7.1
32,Hauts-de-France,02,Aisne,02711,Serches,02711,20,273.0,0.07326007326007326,0.09246343691123586,10.3,8.16
32,Hauts-de-France,02,Aisne,02713,Seringes-et-Nesles,02713,20,273.0,0.07326007326007326,0.09246343691123586,10.3,8.16
32,Hauts-de-France,02,Aisne,02715,Serval,02715,5,42.0,0.11904761904761904,0.09246343691123586,10.3,13.26
32,Hauts-de-France,02,Aisne,02716,Servais,02716,15,287.0,0.05226480836236934,0.09246343691123586,10.3,5.82
32,Hauts-de-France,02,Aisne,02719,Sinceny,02719,150,2005.0,0.07481296758104738,0.09246343691123586,10.3,8.33
32,Hauts-de-France,02,Aisne,02722,Soissons,02722,3325,28046.0,0.11855523069243386,0.09246343691123586,10.3,13.21
32,Hauts-de-France,02,Aisne,02724,Sommelans,02724,5,56.0,0.08928571428571429,0.09246343691123586,10.3,9.95
32,Hauts-de-France,02,Aisne,02727,Sons-et-Ronchères,02727,25,205.0,0.12195121951219512,0.09246343691123586,10.3,13.58
32,Hauts-de-France,02,Aisne,02735,Tannières,02735,0,16.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02736,Tartiers,02736,5,162.0,0.030864197530864196,0.09246343691123586,10.3,3.44
32,Hauts-de-France,02,Aisne,02737,Tavaux-et-Pontséricourt,02737,30,543.0,0.055248618784530384,0.09246343691123586,10.3,6.15
32,Hauts-de-France,02,Aisne,02738,Tergnier,02738,1460,13045.0,0.11192027596780375,0.09246343691123586,10.3,12.47
32,Hauts-de-France,02,Aisne,02741,Thenelles,02741,65,541.0,0.12014787430683918,0.09246343691123586,10.3,13.38
32,Hauts-de-France,02,Aisne,02743,Le Thuel,02743,15,158.0,0.0949367088607595,0.09246343691123586,10.3,10.58
32,Hauts-de-France,02,Aisne,02744,Torcy-en-Valois,02744,5,81.0,0.06172839506172839,0.09246343691123586,10.3,6.88
32,Hauts-de-France,02,Aisne,02746,Travecy,02746,50,685.0,0.072992700729927,0.09246343691123586,10.3,8.13
32,Hauts-de-France,02,Aisne,02747,Trefcon,02747,5,80.0,0.0625,0.09246343691123586,10.3,6.96
32,Hauts-de-France,02,Aisne,02748,Trélou-sur-Marne,02748,50,952.0,0.052521008403361345,0.09246343691123586,10.3,5.85
32,Hauts-de-France,02,Aisne,02751,Trucy,02751,10,139.0,0.07194244604316546,0.09246343691123586,10.3,8.01
32,Hauts-de-France,02,Aisne,02754,Ugny-le-Gay,02754,10,187.0,0.053475935828877004,0.09246343691123586,10.3,5.96
32,Hauts-de-France,02,Aisne,02755,Urcel,02755,50,534.0,0.09363295880149813,0.09246343691123586,10.3,10.43
32,Hauts-de-France,02,Aisne,02756,Urvillers,02756,35,687.0,0.050946142649199416,0.09246343691123586,10.3,5.68
32,Hauts-de-France,02,Aisne,02760,La Vallée-Mulâtre,02760,10,152.0,0.06578947368421052,0.09246343691123586,10.3,7.33
32,Hauts-de-France,02,Aisne,02764,Vassogne,02764,10,92.0,0.10869565217391304,0.09246343691123586,10.3,12.11
32,Hauts-de-France,02,Aisne,02767,Vauxrezis,02767,15,323.0,0.04643962848297214,0.09246343691123586,10.3,5.17
32,Hauts-de-France,02,Aisne,02770,Vauxbuin,02770,50,763.0,0.0655307994757536,0.09246343691123586,10.3,7.3
32,Hauts-de-France,02,Aisne,02778,Vendresse-Beaulne,02778,5,101.0,0.04950495049504951,0.09246343691123586,10.3,5.51
32,Hauts-de-France,02,Aisne,02787,Verneuil-sur-Serre,02787,20,249.0,0.08032128514056225,0.09246343691123586,10.3,8.95
32,Hauts-de-France,02,Aisne,02789,Vervins,02789,295,2549.0,0.11573165947430365,0.09246343691123586,10.3,12.89
32,Hauts-de-France,02,Aisne,02794,Vézilly,02794,10,181.0,0.055248618784530384,0.09246343691123586,10.3,6.15
32,Hauts-de-France,02,Aisne,02795,Vic-sur-Aisne,02795,155,1608.0,0.09639303482587065,0.09246343691123586,10.3,10.74
32,Hauts-de-France,02,Aisne,02799,Vierzy,02799,35,384.0,0.09114583333333333,0.09246343691123586,10.3,10.15
32,Hauts-de-France,02,Aisne,02808,Villeret,02808,30,263.0,0.11406844106463879,0.09246343691123586,10.3,12.71
32,Hauts-de-France,02,Aisne,02809,Villers-Agron-Aiguizy,02809,5,75.0,0.06666666666666667,0.09246343691123586,10.3,7.43
32,Hauts-de-France,02,Aisne,02810,Villers-Cotterêts,02810,1070,10489.0,0.10201163123271999,0.09246343691123586,10.3,11.36
32,Hauts-de-France,02,Aisne,02812,Villers-Hélon,02812,10,193.0,0.05181347150259067,0.09246343691123586,10.3,5.77
32,Hauts-de-France,02,Aisne,02814,Villers-lès-Guise,02814,5,166.0,0.030120481927710843,0.09246343691123586,10.3,3.36
32,Hauts-de-France,02,Aisne,02817,Ville-Savoye,02817,5,84.0,0.05952380952380952,0.09246343691123586,10.3,6.63
32,Hauts-de-France,02,Aisne,02819,Vincy-Reuil-et-Magny,02819,10,101.0,0.09900990099009901,0.09246343691123586,10.3,11.03
32,Hauts-de-France,02,Aisne,02820,Viry-Noureuil,02820,125,1651.0,0.07571168988491823,0.09246343691123586,10.3,8.43
32,Hauts-de-France,02,Aisne,02821,Vivaise,02821,50,654.0,0.0764525993883792,0.09246343691123586,10.3,8.52
32,Hauts-de-France,02,Aisne,02002,Achery,02002,40,584.0,0.0684931506849315,0.09246343691123586,10.3,7.63
32,Hauts-de-France,02,Aisne,02005,Aguilcourt,02005,25,417.0,0.05995203836930456,0.09246343691123586,10.3,6.68
32,Hauts-de-France,02,Aisne,02007,Aizelles,02007,10,118.0,0.0847457627118644,0.09246343691123586,10.3,9.44
32,Hauts-de-France,02,Aisne,02009,Alaincourt,02009,40,517.0,0.07736943907156674,0.09246343691123586,10.3,8.62
32,Hauts-de-France,02,Aisne,02014,Amigny-Rouy,02014,50,707.0,0.07072135785007072,0.09246343691123586,10.3,7.88
32,Hauts-de-France,02,Aisne,02015,Ancienville,02015,5,78.0,0.0641025641025641,0.09246343691123586,10.3,7.14
32,Hauts-de-France,02,Aisne,02017,Anguilcourt-le-Sart,02017,15,274.0,0.05474452554744526,0.09246343691123586,10.3,6.1
32,Hauts-de-France,02,Aisne,02020,Any-Martin-Rieux,02020,35,456.0,0.07675438596491228,0.09246343691123586,10.3,8.55
32,Hauts-de-France,02,Aisne,02028,Athies-sous-Laon,02028,185,2578.0,0.0717610550814585,0.09246343691123586,10.3,7.99
32,Hauts-de-France,02,Aisne,02029,Attilly,02029,30,337.0,0.08902077151335312,0.09246343691123586,10.3,9.92
32,Hauts-de-France,02,Aisne,02041,Autreville,02041,50,777.0,0.06435006435006435,0.09246343691123586,10.3,7.17
32,Hauts-de-France,02,Aisne,02042,Azy-sur-Marne,02042,20,369.0,0.05420054200542006,0.09246343691123586,10.3,6.04
32,Hauts-de-France,02,Aisne,02052,Bassoles-Aulers,02052,10,131.0,0.07633587786259542,0.09246343691123586,10.3,8.5
32,Hauts-de-France,02,Aisne,02053,Vallées en Champagne,02053,35,599.0,0.05843071786310518,0.09246343691123586,10.3,6.51
32,Hauts-de-France,02,Aisne,02055,Beaumé,02055,10,82.0,0.12195121951219512,0.09246343691123586,10.3,13.58
32,Hauts-de-France,02,Aisne,02062,Belleau,02062,10,131.0,0.07633587786259542,0.09246343691123586,10.3,8.5
32,Hauts-de-France,02,Aisne,02064,Belleu,02064,290,3659.0,0.07925662749385078,0.09246343691123586,10.3,8.83
32,Hauts-de-France,02,Aisne,02071,Berny-Rivière,02071,35,631.0,0.0554675118858954,0.09246343691123586,10.3,6.18
32,Hauts-de-France,02,Aisne,02079,Besmont,02079,5,132.0,0.03787878787878788,0.09246343691123586,10.3,4.22
32,Hauts-de-France,02,Aisne,02082,Beugneux,02082,10,120.0,0.08333333333333333,0.09246343691123586,10.3,9.28
32,Hauts-de-France,02,Aisne,02085,Bézu-Saint-Germain,02085,80,991.0,0.08072653884964683,0.09246343691123586,10.3,8.99
32,Hauts-de-France,02,Aisne,02087,Bieuxy,02087,0,31.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02090,Billy-sur-Ourcq,02090,25,194.0,0.12886597938144329,0.09246343691123586,10.3,14.36
32,Hauts-de-France,02,Aisne,02093,Blérancourt,02093,110,1162.0,0.09466437177280551,0.09246343691123586,10.3,10.55
32,Hauts-de-France,02,Aisne,02103,Boué,02103,115,1315.0,0.08745247148288973,0.09246343691123586,10.3,9.74
32,Hauts-de-France,02,Aisne,02110,Braine,02110,220,2248.0,0.09786476868327403,0.09246343691123586,10.3,10.9
32,Hauts-de-France,02,Aisne,02111,Brancourt-en-Laonnois,02111,55,702.0,0.07834757834757834,0.09246343691123586,10.3,8.73
32,Hauts-de-France,02,Aisne,02112,Brancourt-le-Grand,02112,65,554.0,0.11732851985559567,0.09246343691123586,10.3,13.07
32,Hauts-de-France,02,Aisne,02114,Brasles,02114,175,1788.0,0.09787472035794184,0.09246343691123586,10.3,10.9
32,Hauts-de-France,02,Aisne,02118,Braye,02118,5,129.0,0.03875968992248062,0.09246343691123586,10.3,4.32
32,Hauts-de-France,02,Aisne,02121,Breny,02121,20,210.0,0.09523809523809523,0.09246343691123586,10.3,10.61
32,Hauts-de-France,02,Aisne,02124,Brissy-Hamégicourt,02124,35,653.0,0.05359877488514548,0.09246343691123586,10.3,5.97
32,Hauts-de-France,02,Aisne,02126,Brunehamel,02126,45,463.0,0.09719222462203024,0.09246343691123586,10.3,10.83
32,Hauts-de-France,02,Aisne,02127,Bruyères-sur-Fère,02127,15,199.0,0.07537688442211055,0.09246343691123586,10.3,8.4
32,Hauts-de-France,02,Aisne,02132,Bucy-lès-Cerny,02132,10,188.0,0.05319148936170213,0.09246343691123586,10.3,5.93
32,Hauts-de-France,02,Aisne,02133,Bucy-lès-Pierrepont,02133,35,410.0,0.08536585365853659,0.09246343691123586,10.3,9.51
32,Hauts-de-France,02,Aisne,02134,Buire,02134,65,795.0,0.08176100628930817,0.09246343691123586,10.3,9.11
32,Hauts-de-France,02,Aisne,02137,Bussiares,02137,10,126.0,0.07936507936507936,0.09246343691123586,10.3,8.84
32,Hauts-de-France,02,Aisne,02138,Buzancy,02138,5,175.0,0.02857142857142857,0.09246343691123586,10.3,3.18
32,Hauts-de-France,02,Aisne,02139,Caillouël-Crépigny,02139,30,459.0,0.06535947712418301,0.09246343691123586,10.3,7.28
32,Hauts-de-France,02,Aisne,02141,La Capelle,02141,170,1745.0,0.09742120343839542,0.09246343691123586,10.3,10.85
32,Hauts-de-France,02,Aisne,02148,Celles-sur-Aisne,02148,5,248.0,0.020161290322580645,0.09246343691123586,10.3,2.25
32,Hauts-de-France,02,Aisne,02150,Cerny-en-Laonnois,02150,5,63.0,0.07936507936507936,0.09246343691123586,10.3,8.84
32,Hauts-de-France,02,Aisne,02153,Cessières-Suzy,02153,65,801.0,0.08114856429463171,0.09246343691123586,10.3,9.04
32,Hauts-de-France,02,Aisne,02156,Chalandry,02156,10,234.0,0.042735042735042736,0.09246343691123586,10.3,4.76
32,Hauts-de-France,02,Aisne,02165,Charmes,02165,115,1568.0,0.07334183673469388,0.09246343691123586,10.3,8.17
32,Hauts-de-France,02,Aisne,02170,Châtillon-sur-Oise,02170,10,125.0,0.08,0.09246343691123586,10.3,8.91
32,Hauts-de-France,02,Aisne,02172,Chaudun,02172,20,238.0,0.08403361344537816,0.09246343691123586,10.3,9.36
32,Hauts-de-France,02,Aisne,02173,Chauny,02173,1295,11596.0,0.11167644015177647,0.09246343691123586,10.3,12.44
32,Hauts-de-France,02,Aisne,02182,Chevennes,02182,10,136.0,0.07352941176470588,0.09246343691123586,10.3,8.19
32,Hauts-de-France,02,Aisne,02191,Chivy-lès-Étouvelles,02191,40,484.0,0.08264462809917356,0.09246343691123586,10.3,9.21
32,Hauts-de-France,02,Aisne,02194,Cilly,02194,10,173.0,0.057803468208092484,0.09246343691123586,10.3,6.44
32,Hauts-de-France,02,Aisne,02205,Colligis-Crandelain,02205,20,207.0,0.0966183574879227,0.09246343691123586,10.3,10.76
32,Hauts-de-France,02,Aisne,02209,Condé-en-Brie,02209,55,654.0,0.08409785932721713,0.09246343691123586,10.3,9.37
32,Hauts-de-France,02,Aisne,02214,Contescourt,02214,10,61.0,0.16393442622950818,0.09246343691123586,10.3,18.26
32,Hauts-de-France,02,Aisne,02215,Corbeny,02215,45,851.0,0.052878965922444184,0.09246343691123586,10.3,5.89
32,Hauts-de-France,02,Aisne,02218,Coucy-lès-Eppes,02218,45,649.0,0.06933744221879815,0.09246343691123586,10.3,7.72
32,Hauts-de-France,02,Aisne,02222,Courbes,02222,0,39.0,0.0,0.09246343691123586,10.3,0.0
32,Hauts-de-France,02,Aisne,02223,Courboin,02223,20,304.0,0.06578947368421052,0.09246343691123586,10.3,7.33
32,Hauts-de-France,02,Aisne,02224,Courcelles-sur-Vesle,02224,30,352.0,0.08522727272727272,0.09246343691123586,10.3,9.49
32,Hauts-de-France,02,Aisne,02226,Courmelles,02226,125,1808.0,0.06913716814159292,0.09246343691123586,10.3,7.7
32,Hauts-de-France,02,Aisne,02227,Courmont,02227,10,126.0,0.07936507936507936,0.09246343691123586,10.3,8.84
32,Hauts-de-France,02,Aisne,02229,Courtrizy-et-Fussigny,02229,5,78.0,0.0641025641025641,0.09246343691123586,10.3,7.14
32,Hauts-de-France,02,Aisne,02232,Coyolles,02232,20,366.0,0.0546448087431694,0.09246343691123586,10.3,6.09
32,Hauts-de-France,02,Aisne,02235,Craonnelle,02235,10,119.0,0.08403361344537816,0.09246343691123586,10.3,9.36
