,siren,codgeo,drop_year,drop_pct,drop_pct_str,primes_2016,primes_2017,primes_2018,primes_2019,primes_2020,primes_2021,primes_2022,primes_2023,libgeo,dep,geometry,annee,depenses_fonct,pop,primes_to_depense_ratio
95,213105042,31504,2020.0,0.8901707079152731,89.0%,3721.0,3858.0,3532.0,3644.0,405.67,376.01,385.25,409.34,Saint-Médard,31,"POLYGON ((0.8570484598105796 43.1279123292201, 0.8473744899861513 43.11676868682714, 0.840905224904323 43.11940918182656, 0.8345575384646445 43.12114990987191, 0.8255906180649373 43.121935616697684, 0.8158722998220987 43.12386487414348, 0.8141800451583543 43.12415265347927, 0.8141614109280836 43.12698665706719, 0.8110231898066477 43.130401536454485, 0.8011263953839619 43.1346449572338, 0.8011658752450327 43.135934134048625, 0.8062076922004754 43.13835593103363, 0.80885930310368 43.14079335094163, 0.8138612776591301 43.13960653265818, 0.8270666931906202 43.13446240562469, 0.8336910331966502 43.13246995537897, 0.8418635299580154 43.131667633967325, 0.8489028760034489 43.13039116862244, 0.8570484598105796 43.1279123292201))",2019,190267.21,231.0,0.019152012582725107
96,218705903,87059,2018.0,0.8899387924836314,89.0%,48771.93,45629.33,5191.98,4110.3,4215.17,4443.42,5905.87,7303.01,Le Dorat,87,"POLYGON ((1.0633047187728109 46.23574462431315, 1.0649229623782768 46.23228986686019, 1.0695225166793805 46.23178763050862, 1.0720139301785285 46.23273269665145, 1.076473392758507 46.22822962964406, 1.0781772417886701 46.224969606964514, 1.081836226980242 46.221936010413536, 1.0898513554788658 46.2226512766901, 1.0938496345222344 46.22059030073226, 1.0963578330655228 46.215666857061684, 1.0983868226088889 46.21376621066303, 1.1060073627145568 46.21234571168595, 1.1054936364551304 46.21098294356624, 1.1092123934549476 46.20343546600574, 1.1117853457044284 46.201995041538716, 1.1187346292481628 46.201013973793515, 1.1194011540866802 46.197929670954316, 1.1179599490957968 46.19635815675183, 1.112716721827936 46.196658153934095, 1.1073445030154 46.19527911965652, 1.1021306406579767 46.19203236514897, 1.0948982369973033 46.19042819866201, 1.0908904731838027 46.18745906216186, 1.089128526244502 46.18439858149297, 1.0859078121837247 46.18299016761831, 1.081330540532516 46.182977478076396, 1.0733653999779886 46.186325038245435, 1.0624180070946392 46.189427800135356, 1.0596121049248433 46.189508912341346, 1.0390067584073657 46.185672973717466, 1.0327717217292454 46.184984841545806, 1.0310278738922038 46.1919193332105, 1.026724254284842 46.19726169299182, 1.024672994520826 46.202320616090276, 1.0275198921479753 46.21410682304647, 1.0313555280838569 46.21662381863156, 1.035153547428937 46.2175923258867, 1.0422065080403384 46.21642420741354, 1.0450643922229483 46.21492567115305, 1.0519816422736004 46.217559372298844, 1.0583935853586541 46.221280296860456, 1.0582088021362313 46.22385662693298, 1.0564172161421932 46.226921410017546, 1.0568613017841164 46.2302178395581, 1.0633047187728109 46.23574462431315))",2017,1589566.27,1787.0,0.02870552229319763
97,213403082,34308,2021.0,0.8897863846774536,89.0%,14224.22,12813.91,13442.42,13870.33,14386.07,797.89,1846.08,2027.39,Taussac-la-Billière,34,"POLYGON ((3.078898139170097 43.60626871052978, 3.0761368503252142 43.60929826019126, 3.071776610980774 43.61806191919147, 3.067585843861646 43.62031920411374, 3.063303456568888 43.62070828547616, 3.05937611693895 43.61935774229833, 3.053391946974902 43.61272590159631, 3.0502702650532982 43.61362922581012, 3.0479521853164027 43.61543394577505, 3.0502761923331216 43.62039300631952, 3.0545613402211917 43.62283879286859, 3.056082204542824 43.62689631072697, 3.0527835132649916 43.6301832545947, 3.0531453703300095 43.63546532797733, 3.0590381820951915 43.63778133021968, 3.0572540975486358 43.63874855315385, 3.0645811922989936 43.64608811178954, 3.0630704828921713 43.65227316475234, 3.063073459299062 43.65497874385361, 3.064861230216229 43.65691025310284, 3.0760284280498196 43.6621209471511, 3.0812077237033533 43.662439298404095, 3.08566725891678 43.65908609372381, 3.086645798077819 43.65670182317906, 3.089945185083553 43.6541223969603, 3.0935208179667466 43.65688938489212, 3.0965487090423385 43.65231301413312, 3.0991293317554756 43.64747930795966, 3.09707421587962 43.64632163211816, 3.081445209951006 43.64105217122304, 3.0850089218285275 43.636604603840176, 3.084556685166917 43.63254663648787, 3.0874960466894987 43.62880808915237, 3.094627471431144 43.62416406010502, 3.1019373341445213 43.620163581160654, 3.1041667893378198 43.61951729585993, 3.1063880707583413 43.61449061609928, 3.1024586475503435 43.612304218178174, 3.092822832467907 43.61179754112689, 3.085146584252123 43.60909832433918, 3.078898139170097 43.60626871052978))",2020,305517.55,457.0,0.047087540470261036
98,213304363,33436,2023.0,0.8895820149980134,89.0%,20402.08,21957.38,18935.75,19497.14,17947.77,18635.38,19417.66,2100.87,Saint-Magne,33,"POLYGON ((-0.7139838258025195 44.56620769621544, -0.6960202865614636 44.577585718642936, -0.6805243005911549 44.590684997646534, -0.6619055418785964 44.60898265133766, -0.6190609009710399 44.61123344171176, -0.6152141125359601 44.607939892251466, -0.6090305042310865 44.60362578998403, -0.6126986726891119 44.59563458474606, -0.6159118241581492 44.58198052534993, -0.6078896097329614 44.56308115990291, -0.6021032413179508 44.554947424050766, -0.6016957858935968 44.55283165753828, -0.6038297172851885 44.54643931515746, -0.6043244241118942 44.53997146255071, -0.6034768516097855 44.533805541413166, -0.6071043496009023 44.52239657923839, -0.6121669987810525 44.51784376435489, -0.6125825772064011 44.51583013963492, -0.6214305533100849 44.51231410686911, -0.6294848539224857 44.51340416852408, -0.6369657885528649 44.511222179312576, -0.6425167260268156 44.51007119861846, -0.6520508407795722 44.508788081694924, -0.6587238849476265 44.50676036405628, -0.6615482650709498 44.508344081554945, -0.6678004989494796 44.50962021294216, -0.6804095569892019 44.509587195054095, -0.6880161453769104 44.510752469508894, -0.698421174164037 44.51169436946965, -0.7042364400634228 44.51182177489151, -0.7132314856335202 44.5133903314936, -0.7151142151202063 44.514423764439684, -0.7172513423261287 44.519319824597794, -0.7190487135922584 44.53558300716022, -0.7202231149305779 44.54238265818353, -0.7223518470046566 44.54850491970174, -0.7229280724780061 44.55448599355251, -0.7190489874322359 44.55900426584511, -0.7139838258025195 44.56620769621544))",2022,1500733.2,1063.0,0.012938782189932227
99,216901629,69162,2023.0,0.8891361076775168,88.9%,14244.0,15206.0,16209.0,16581.0,16720.0,17330.0,19075.0,2018.0,Quincié-en-Beaujolais,69,"POLYGON ((4.578112003741086 46.12953824390048, 4.583229027329916 46.13546374852187, 4.587205220656805 46.13740715976988, 4.592855750414877 46.14235757869827, 4.600460605270658 46.143862705279524, 4.602016761240001 46.142809067380405, 4.602742516355513 46.14208953458792, 4.612254592579772 46.13860187551041, 4.620337506056321 46.13416657792144, 4.62677627889447 46.130979403904476, 4.632599672533724 46.12909033966842, 4.634512566642462 46.12751525629918, 4.630820993162086 46.12576284447972, 4.640940902723828 46.120909859391375, 4.64791135962839 46.116875491177794, 4.646441886693916 46.108320689147995, 4.642200661233474 46.10999417973007, 4.633974654337828 46.106308453422386, 4.63149858389911 46.10460305946755, 4.623449143150205 46.10052716245696, 4.62038764294824 46.097927162708565, 4.616911783579326 46.093914391665834, 4.616348932108163 46.09063384416088, 4.614775959504201 46.08788352744535, 4.604817107989133 46.08215699786082, 4.5990565788516795 46.079659075795206, 4.591688122301767 46.07956924808822, 4.585052050471042 46.08224140377683, 4.583769170512394 46.086257151335985, 4.587450913704354 46.09104179228052, 4.587997136308495 46.093806841768824, 4.591965056845205 46.09878078595758, 4.592504107841124 46.10128799255345, 4.586902169821971 46.10755664784163, 4.584934421767146 46.110485790504654, 4.584456734345505 46.11332962714413, 4.579762543220547 46.122035501741706, 4.578112003741086 46.12953824390048))",2022,925094.27,1365.0,0.020619520213869664
100,210600219,06021,2023.0,0.8888572780116796,88.9%,7920.14,8708.78,9635.9,7631.03,5977.48,6209.01,17552.15,1320.44,Bonson,06,"POLYGON ((7.196906659109072 43.86016428706773, 7.195352138447042 43.858546643840945, 7.1965940776501 43.85469227908488, 7.195848459461007 43.84943051321793, 7.194928808520275 43.8442399801111, 7.187876916282682 43.847156359050565, 7.180876131081703 43.85077998843404, 7.176101769112684 43.85173719682892, 7.1692032399891605 43.855549670892984, 7.160838634701521 43.86141765962006, 7.159420658273272 43.862891130042556, 7.159481210032784 43.86495335670658, 7.173322130698167 43.8713923782667, 7.177273862262862 43.875112147937884, 7.183920267846322 43.875179953025246, 7.186869154183819 43.87622811087229, 7.189262492481215 43.87826531434078, 7.191174832782459 43.87741761661611, 7.195073556558947 43.87184814542101, 7.1974889969754505 43.86930348822502, 7.198034101628725 43.86573398214783, 7.196906659109072 43.86016428706773))",2022,709364.85,735.0,0.024743472981498874
101,212802599,28259,2023.0,0.8876526345029129,88.8%,3858.44,1962.02,2523.04,2598.12,2962.41,2525.0,2731.02,295.25,Montboissier,28,"POLYGON ((1.3782764703253103 48.20201373586829, 1.3743351819412042 48.20402136519959, 1.3729855007677376 48.206902203567644, 1.3744494813604209 48.20975734610027, 1.381254746211505 48.215585177383446, 1.3847286640603056 48.222526826737855, 1.3846596471745407 48.224780954928136, 1.3820747740387584 48.226807366077956, 1.3821996283958808 48.22906414203623, 1.3860183516448619 48.231113702129726, 1.391121982087003 48.23240747087596, 1.4002453424979209 48.23555953453082, 1.408100841987779 48.238951520077315, 1.4112092052638887 48.25175032719364, 1.4177474526058598 48.250613869308246, 1.4234213263297688 48.25565068013818, 1.4271109629246692 48.255635395847456, 1.4302731879191297 48.25703041957017, 1.4325154658310284 48.25345217830598, 1.4350394336884675 48.24691390006256, 1.449156509559234 48.248775094133585, 1.4514034014243622 48.2482891229288, 1.451772025646869 48.24565238432277, 1.4500113121778648 48.239508583607886, 1.4495144174630314 48.23660276523404, 1.4397314534145842 48.239244464771055, 1.4387216993316718 48.234012369370696, 1.4261167743238692 48.23365188075443, 1.4236008237280715 48.226917659535566, 1.4204540782711874 48.22507159847532, 1.419070169405292 48.219447669724445, 1.4155319878188877 48.21450355921256, 1.409927260348331 48.210562409129146, 1.3954946624893383 48.20669467238018, 1.3858922664359694 48.2066927010078, 1.3819584214126925 48.20212866898046, 1.3782764703253103 48.20201373586829))",2022,155777.45,335.0,0.017531549014314973
102,211700745,17074,2023.0,0.8874518174844018,88.7%,15179.400000000001,15111.12,15899.779999999999,17068.23,19955.15,21030.09,20434.64,2333.39,Bussac-Forêt,17,"POLYGON ((-0.3342753338877729 45.21109364836732, -0.3367377779344119 45.20772951364037, -0.3393879813287236 45.20597272477283, -0.3473309317013396 45.20212164995849, -0.352367793152552 45.200357461423664, -0.3592052265608369 45.196474173864075, -0.3628050988595784 45.19068787266049, -0.3639741043505028 45.18723299980173, -0.3624916467734902 45.18243856991843, -0.3590851898878278 45.1777020731154, -0.3586785252939304 45.17552059496622, -0.3626823704076421 45.17036733538358, -0.3660885087366277 45.16749019874016, -0.3675471904442231 45.164284629520395, -0.3749814358946118 45.15973700749539, -0.3793626650587628 45.156313751179056, -0.381967896151962 45.14933096867867, -0.3835477462164231 45.143605145530465, -0.3847814539874254 45.14730995833589, -0.3876326171586583 45.15044947086121, -0.3907924316364296 45.15564424243333, -0.3938487306656958 45.165165086717884, -0.3973764248783377 45.170348540399516, -0.3969594705416502 45.17707157535037, -0.399020936192647 45.1792670848174, -0.4005798422803389 45.18225215212327, -0.4011059431510165 45.18636557573789, -0.402911294285948 45.19037548046179, -0.407717959005999 45.193906629588426, -0.4176062588517124 45.20392803918775, -0.4208280243538416 45.20853958983985, -0.4165487582944469 45.212154916894015, -0.4132576041782743 45.22141794783599, -0.4131845670726643 45.22322684531056, -0.4060304476776214 45.224929332733964, -0.3996395736923503 45.22860833994096, -0.3956473411860226 45.22943955590649, -0.3859547095958761 45.228701481112715, -0.3802958398325091 45.23235713680291, -0.3716637831777986 45.23700559329067, -0.3648043689380999 45.242116139654456, -0.3531746827542645 45.23517487796747, -0.3439093067948477 45.22777460583434, -0.3356136175967272 45.21350546601572, -0.3342753338877729 45.21109364836732))",2022,1147542.87,1068.0,0.017807299870200053
103,212404644,24464,2023.0,0.8866627148784825,88.7%,3566.1,3305.0,3458.0,4785.0,4136.47,4139.0,4296.0,478.0,Saint-Mesmin,24,"POLYGON ((1.2819044734173226 45.342106289157066, 1.2801364982786367 45.33679176205853, 1.2700580467902745 45.32657753021176, 1.2651119272970996 45.322954550451755, 1.259674606274012 45.32035539285585, 1.251808256322166 45.32190927799395, 1.2386339096167334 45.32260543358815, 1.235892345462673 45.32204640428987, 1.230272403657012 45.32234455905426, 1.2214259511371877 45.32575077708134, 1.2129337678936318 45.32954886045087, 1.2073834834235881 45.32765462336968, 1.19994101338265 45.33024339865402, 1.2017132461167332 45.33233529715123, 1.2003510341851766 45.33463474232578, 1.1970535343013198 45.33703198343557, 1.189600948664531 45.33987786830953, 1.1874625006350201 45.343389772910726, 1.1870183372146792 45.351378354225744, 1.1862548120415668 45.35504146971902, 1.1866513375306893 45.35981957185524, 1.1943617822290427 45.36329722672272, 1.2021356524081859 45.3648408965275, 1.2059408447836615 45.36387020640708, 1.212376520395982 45.3641020796459, 1.2186146447990762 45.36188013821084, 1.222586059331503 45.35568853296386, 1.2288005767948091 45.35127330913423, 1.2338633705893303 45.3541259741751, 1.2357072703487668 45.36273105050779, 1.2325506463574485 45.366485679597794, 1.23086573061231 45.37026348392983, 1.2346891984341772 45.37161343813576, 1.241585945237555 45.37185088312344, 1.2472182335712463 45.37716214071863, 1.2495025205433634 45.377713709151436, 1.2543897618852191 45.37746756636623, 1.2624191927795096 45.37978475312265, 1.264800218028467 45.37724242005897, 1.2668015687971041 45.36914881357494, 1.2652398614616494 45.3660940373211, 1.2651422474858602 45.36331985079058, 1.2711242154160032 45.360381764098925, 1.2701064330470417 45.35759337894869, 1.267298930244305 45.35613139890239, 1.2641341594098152 45.351375293510706, 1.2689571082092779 45.35016034779352, 1.2743017967287564 45.352886550156846, 1.2790705320431834 45.35044520678374, 1.279821913310257 45.34697481324134, 1.2819044734173226 45.342106289157066))",2022,283763.77,331.0,0.015139353413580598
104,211300389,13038,2020.0,0.8858144229769699,88.6%,36833.840000000004,36852.920000000006,36850.56,41359.229999999996,4475.26,4230.98,4476.83,4677.79,Fontvieille,13,"POLYGON ((4.758457507965077 43.69586993664863, 4.755369283579112 43.69424445738859, 4.716345824406453 43.69815322517685, 4.70854087933795 43.700144684428466, 4.696177545411675 43.70214228715986, 4.691577851898902 43.700731868410564, 4.689413081448397 43.69702825206023, 4.684527058735034 43.694977643974326, 4.669446720513033 43.695725538570954, 4.6675247396479165 43.69723700933201, 4.667329876456642 43.699752954912725, 4.668940422710972 43.70288558177672, 4.668836817011496 43.705464575771025, 4.666335957387006 43.70859578589144, 4.659687239615728 43.707408675130694, 4.651605270362354 43.712299818064245, 4.659192901199539 43.718112476748686, 4.6656609544592 43.722266455167265, 4.672928635558622 43.7262144820302, 4.679705085310638 43.72862315592999, 4.682956620494476 43.7297327977673, 4.695650089149697 43.73262880764533, 4.703526987493229 43.732892472213805, 4.713896959996134 43.732794167276815, 4.719794872151463 43.74159352964009, 4.721597948724392 43.74504467434461, 4.727018205830108 43.7497916994381, 4.733504514039696 43.7542637685517, 4.738903144786138 43.75823734045661, 4.74264695571762 43.75779087724633, 4.74951162031734 43.75993619504424, 4.754064190304154 43.75960522469284, 4.759129147092015 43.761392279386676, 4.770279099374653 43.76030949717982, 4.771629442595775 43.75191045590569, 4.774052563903147 43.74639370780538, 4.769257872041726 43.733068518947384, 4.766808798876584 43.72904869407587, 4.762447692959017 43.72389992403702, 4.756007991990078 43.720910992949044, 4.751683243671786 43.719820799938915, 4.751241109487917 43.71705711469568, 4.754048321836787 43.70947278304777, 4.758333861671533 43.700575796446685, 4.758457507965077 43.69586993664863))",2019,3814693.69,3718.0,0.010842084151715992
105,215301359,53135,2023.0,0.8856783666394574,88.6%,338.22,357.04,4076.8,3789.56,3941.28,4076.17,3862.31,453.77,Livré-la-Touche,53,"POLYGON ((-0.9525703496467732 47.910477936320746, -0.9622260994264596 47.906604175493065, -0.9635271594881215 47.89817369328677, -0.9637877395078155 47.89261684538669, -0.9619157408687041 47.88822873861483, -0.9595240818659794 47.88463229400995, -0.9557803264802287 47.88101690381101, -0.9606945275721606 47.87962531129162, -0.9647083107593619 47.8803928692268, -0.9681831179843828 47.88298489012194, -0.974637564277606 47.884121110137265, -0.9746421346483017 47.88160494549259, -0.9724184067611932 47.878970735987544, -0.9642131209059444 47.87505504265107, -0.9626350613842919 47.872011756959076, -0.9652099774899516 47.86644109145755, -0.9649840912847627 47.86341660260665, -0.9654077466225086 47.860047572416356, -0.9729558923720234 47.85521152274935, -0.9776461167118237 47.85472989428156, -0.9818413345741418 47.85665192439303, -0.9903482452635921 47.86074965283008, -0.9943513482852695 47.8613875057456, -1.0069133843529212 47.86166849435941, -1.0106183687134818 47.86218695911614, -1.023311383492514 47.86801007591345, -1.030362126117694 47.86938082067458, -1.037207724166484 47.87185499058417, -1.0373969527908595 47.87307428059718, -1.0309931372185748 47.88658479247705, -1.0299093113753188 47.890105853853846, -1.0236897931693032 47.89464185188207, -1.0189817729787773 47.90002890254612, -1.0113973883044858 47.90441735183275, -1.0088430183353694 47.90766581908325, -1.0088371147282955 47.912698068248496, -1.0121169268073806 47.91903731564137, -1.008233824331018 47.91749265331676, -0.9990735012379311 47.91767611691147, -0.9857449376436095 47.926645100676865, -0.9844973552326647 47.926751966867286, -0.9777965668061476 47.92497936770791, -0.9766642997387995 47.9227598275299, -0.9725410936129525 47.920577034153155, -0.9648782162204961 47.91883629115655, -0.965061681183863 47.91354015946543, -0.9577373088181678 47.911142435327044, -0.9525703496467732 47.910477936320746))",2022,411097.06,759.0,0.009395129218389447
106,212310007,23100,2023.0,0.8845262370695862,88.5%,5227.25,6915.71,7161.35,7667.620000000001,7526.73,8431.42,8791.54,994.4,Jarnages,23,"POLYGON ((2.1029021676255493 46.175320478639975, 2.100814750797757 46.17162907731497, 2.0901684648034355 46.1716732928744, 2.079988320259996 46.17732937031519, 2.0744985260537496 46.17612430175031, 2.0702834451626804 46.17686356979718, 2.0618934011768277 46.18143664529488, 2.0623917183313996 46.190531358323426, 2.057761880275838 46.193587755732906, 2.060039585857425 46.19695916983018, 2.066368697942288 46.203845371845645, 2.0659664459665996 46.20551834649645, 2.0697100953516108 46.20516219920916, 2.0801684764081005 46.2055696319573, 2.0891257350875603 46.206350920335076, 2.0950266549162944 46.20549542311242, 2.100959104767135 46.202705713457384, 2.102695578512368 46.19936689005427, 2.0972317367494746 46.19642240462654, 2.0950355984268865 46.19363265107638, 2.091136621335591 46.18650962459246, 2.0977017974551337 46.17921210980425, 2.0996276543320125 46.1756814187426, 2.1029021676255493 46.175320478639975))",2022,450808.74,449.0,0.019501707087577765
107,217302678,73267,2017.0,0.8835682103335272,88.4%,3591.14,591.26,200.91,415.72,436.2,461.91,380.46,440.4,Saint-Pancrace,73,"POLYGON ((6.314963557363242 45.25560717241745, 6.309438736550104 45.255448347377545, 6.3063646909004225 45.25631360210606, 6.304670721752934 45.25875097260765, 6.299516242748079 45.26019370265783, 6.289761992473014 45.26002965935334, 6.278147964793961 45.2626291647788, 6.267756560497301 45.27041775472085, 6.262140979349815 45.276582088653655, 6.263486517362334 45.2775751202218, 6.265415521017901 45.275970319387284, 6.2706187679938505 45.27375356444579, 6.280090202428933 45.270637137396804, 6.289762625521735 45.26938504498433, 6.296772576594845 45.269759163893454, 6.309285945493648 45.27145400149523, 6.321635335265485 45.27192643224386, 6.3274987257703215 45.273106967924484, 6.332856509594506 45.27197950365467, 6.333371874897517 45.26983492106606, 6.327178497805375 45.26466420241384, 6.31884876733459 45.259105007081715, 6.314963557363242 45.25560717241745))",2016,,,
108,212705362,27536,2023.0,0.8808711325933926,88.1%,3306.5,3375.59,3408.34,3460.35,3545.02,3665.94,7241.24,649.68,Saint-Éloi-de-Fourques,27,"POLYGON ((0.8211875044777236 49.24367234799042, 0.8253187010032526 49.239561898466505, 0.8227994878710024 49.23829311076762, 0.821950468744232 49.23261184552197, 0.8254240974662097 49.232352628470956, 0.8284693867663441 49.2281580645116, 0.8293002028564985 49.22250705542224, 0.8268616337856309 49.22169047439749, 0.8208445356551243 49.22364219421315, 0.8140370871876199 49.220879068657524, 0.8114436247414752 49.223729400585036, 0.8076030490536659 49.225655584914364, 0.8023314046145209 49.22633221977588, 0.7968122741752635 49.22352721525697, 0.7901897595805608 49.22572390551339, 0.7877238733659448 49.22786782534067, 0.7832756508769534 49.22778610122518, 0.7815289599705926 49.22929925209063, 0.7853838351664624 49.23168806018, 0.7844381743709878 49.23759423838686, 0.7802977709915345 49.24414985143517, 0.7782537903244063 49.245657468222696, 0.7760063813081307 49.247290070080865, 0.7841316295858998 49.24705334251525, 0.7868315667994777 49.24871256613116, 0.7895261735832012 49.25050039622596, 0.7969073484959677 49.249154610888475, 0.8049224573821322 49.24685414309618, 0.8118292559506667 49.24266586967746, 0.8211875044777236 49.24367234799042))",2022,241190.19,553.0,0.030022945792281187
109,211703012,17301,2023.0,0.8805209110063954,88.1%,1620.48,1661.27,1690.75,1735.28,1806.47,1405.06,1826.97,193.08,Romazières,17,"POLYGON ((-0.1922848548231755 45.98321986317238, -0.1888463761048098 45.99138189548916, -0.1844392691145258 45.99731280762303, -0.1830259405055129 46.00025598005818, -0.1758939192463205 46.002585401658266, -0.1750381109256837 46.00551282187813, -0.1752575053049372 46.01092639429114, -0.1744610967540442 46.01327145555943, -0.1645463525325036 46.01909762340617, -0.1629683389578918 46.01920621481145, -0.1629439978624436 46.01230324363214, -0.1586222738780054 46.0051976068684, -0.157454828801372 46.00271388333312, -0.1580552342171934 45.99856786429247, -0.1608889451415342 45.98952051248334, -0.1699917954114681 45.982620413964995, -0.1711151443299931 45.98110498291598, -0.1702861366515021 45.978031224209204, -0.1741318065882891 45.97043907349211, -0.1793301656025812 45.9717771424324, -0.1831672796711507 45.968894897117075, -0.1877109448709886 45.968573449671965, -0.1938502506047005 45.9700779139483, -0.1986778618517482 45.97303860187002, -0.1937715304529032 45.979951873024284, -0.1922848548231755 45.98321986317238))",2022,59939.28,71.0,0.03048034611026359
110,212901029,29102,2023.0,0.8790202607552662,87.9%,12486.79,13896.92,15643.68,18742.26,19572.3,18769.93,14712.04,2025.32,Landeleau,29,"POLYGON ((-3.69601721972734 48.26493535347198, -3.6974805149125145 48.26265427259382, -3.7022852847330663 48.25830856963735, -3.7098478198632243 48.25496945175668, -3.7113398934975446 48.251393511902016, -3.7105698151431334 48.24917460359837, -3.702386684278151 48.247635796767035, -3.6983293530604637 48.245603598822846, -3.697805082753405 48.240720074132476, -3.700608851377294 48.23597070759155, -3.703412535285927 48.235811350458775, -3.708042718305513 48.23852191538068, -3.7126620514573787 48.23961669226017, -3.7177682684394147 48.238420804701775, -3.72002789470916 48.236287886411745, -3.7206896934058915 48.23308228476546, -3.718865787481678 48.22413512044153, -3.7140855315580574 48.22253260357933, -3.7058573702219606 48.22060890067982, -3.7036709680562887 48.21872910599015, -3.7055028712584215 48.216297493869384, -3.7144086742419056 48.21514398983354, -3.7209605986597456 48.216904060551464, -3.726237279568219 48.22087007555968, -3.7316350068252624 48.22120846710933, -3.7364800105528344 48.219509327200015, -3.7394435010535614 48.216042633805046, -3.7496440276836287 48.21739852868969, -3.752583385968696 48.2258937372865, -3.7561278411780403 48.23150946286669, -3.7602170246473388 48.233020707941904, -3.7627570597074387 48.23914643527664, -3.767068739584968 48.244653239908686, -3.7709935501017866 48.25244499865902, -3.7705916468539913 48.25537746825813, -3.7746872385859667 48.26070249717493, -3.7681010983528114 48.26327874477033, -3.7655190572870563 48.26517246617628, -3.7569040441365034 48.27471741062376, -3.7521334613861552 48.28158487691857, -3.7415249453788513 48.28322575023276, -3.7306427830173234 48.28197202787215, -3.721996506081897 48.28143043347035, -3.71471644373704 48.282426694623545, -3.7083166892637767 48.284212876929246, -3.707500118419991 48.28316027908542, -3.7007400972875804 48.282122035788944, -3.697108091758617 48.280388783575724, -3.699056920974898 48.27885594097629, -3.6975851553215606 48.276482887878295, -3.692915168211802 48.27577813909403, -3.6918144241992756 48.27325469118968, -3.69601721972734 48.26493535347198))",2022,589998.73,971.0,0.024935714692131628
111,218201648,82164,2023.0,0.8789434784299996,87.9%,1621.7,1666.2,1741.0,1791.9,1691.1,1693.2,3448.2,311.2,Sainte-Juliette,82,"POLYGON ((1.1512987851977539 44.30729235976465, 1.1532262211224522 44.309129648754016, 1.1589500567556787 44.310901615688216, 1.1612239704480618 44.310423983088576, 1.165302947653599 44.30720464405771, 1.1640071394090767 44.30537812379718, 1.1677015961764678 44.30286135129389, 1.17074185367163 44.30381442229631, 1.175026473790266 44.308204457077736, 1.1787542381845812 44.310264534039405, 1.1813008860631686 44.30972654688331, 1.1811547186274662 44.30302028967264, 1.177122180394654 44.29921482502015, 1.1776145584169944 44.29232579764278, 1.1844731685402954 44.286831328841274, 1.1805380029907033 44.28283423486454, 1.1834000825818536 44.2780471462318, 1.1814300005073328 44.274727149606626, 1.177776475857192 44.278856466279315, 1.1713052511480948 44.28074720892758, 1.1619411864793916 44.27994639211277, 1.156938078700788 44.27831556631996, 1.1539665891582729 44.27807230965581, 1.148615372960855 44.27882026047011, 1.1513979523308269 44.28209009206832, 1.150757603648685 44.29065249114818, 1.1457050893032463 44.293274697272274, 1.1439290079434143 44.29511406995031, 1.150841314194985 44.29916264723905, 1.1565577850977122 44.30112800529144, 1.1560351834503515 44.303310892179496, 1.1512987851977539 44.30729235976465))",2022,108399.93,129.0,0.03180998364113335
112,215103243,51348,2023.0,0.8767815199649667,87.7%,1392.1,1397.8,220.62,1297.49,1305.72,1342.34,2676.7,247.61,Marfaux,51,"POLYGON ((3.890193935452321 49.14942044083748, 3.887353853248406 49.15079319540079, 3.884444558620034 49.15390439096747, 3.8837041495748674 49.162599794681014, 3.8826869363572283 49.16666254750403, 3.879032194814312 49.172482524836894, 3.8843179135656634 49.1754048057724, 3.8919340951118233 49.175927962230595, 3.8989879059684216 49.178192800952594, 3.899426667121096 49.18069991224804, 3.9056561774831717 49.18097507662738, 3.9112213973150336 49.18279979891596, 3.91736725589697 49.18391178672271, 3.9196155887335853 49.182542896750974, 3.9223025502269695 49.183616623225035, 3.9238499856151767 49.18727378291867, 3.9277202346745885 49.18267385321862, 3.9285759072769797 49.18080055789538, 3.9249527032811353 49.177095024557644, 3.922052411073302 49.17512181473373, 3.919714131152684 49.17140626407506, 3.9120450453814395 49.16785989125604, 3.9091457623844854 49.165886352400115, 3.9036912147171963 49.158975449476266, 3.8933201297976416 49.153195148936604, 3.890193935452321 49.14942044083748))",2022,65162.94,117.0,0.04107702936669217
113,217700160,77016,2023.0,0.8759800473421337,87.6%,58990.95,59882.48,58831.0,63565.02,25072.34,15437.06,15710.67,1931.47,Bagneaux-sur-Loing,77,"POLYGON ((2.6838138995302883 48.22251455128169, 2.6841845602355097 48.22541433638817, 2.6869683648511007 48.23038188733202, 2.6939121169744604 48.237550379619556, 2.6976789499944687 48.2405876690167, 2.706984745063234 48.24235035564302, 2.7087453241799455 48.239842451805224, 2.7114033235576276 48.23289193567335, 2.712221666011274 48.22516385203671, 2.7144095304765496 48.21524883133724, 2.7271024973083846 48.2177267092923, 2.728462071559758 48.21740775265244, 2.7329491996595925 48.2123933831968, 2.734221674003712 48.21007720234441, 2.727540695294554 48.20800060106793, 2.722706439602792 48.20521936533733, 2.7206962944777793 48.20025440628028, 2.7172177434920357 48.19799147640223, 2.718443493728825 48.204500679020924, 2.7173547506043056 48.20862085152317, 2.7098233993027594 48.22026224833503, 2.7029401242387388 48.21960096634651, 2.6987633532357815 48.220621076127486, 2.6943830910927065 48.22325095375895, 2.6838138995302883 48.22251455128169))",2022,2727554.75,1638.0,0.0057599833697197095
