code_commune_insee,agri_nul,resid_nul,autres_nul,rervice_nul,autres_faible,agri_faible,indus_nul,autres_fort,resid_moyen,rervice_fort,indus_moyen,rervice_moyen,autres_moyen,rervice_faible,resid_fort,agri_fort,resid_faible,agri_moyen,indus_faible,indus_fort,nb_bats_total,nb_bats_exposition_tri,pct_exposition_tri
45114,14,115,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0.0
45115,59,1941,2459,145,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4646,0,0.0
45116,25,387,845,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0,0.0
45118,13,140,298,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0.0
45119,14,890,944,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,0,0.0
45120,18,100,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0.0
45121,46,311,598,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0.0
45122,121,575,979,57,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1753,0,0.0
45123,0,0,0,0,12,0,0,0,758,0,19,11,933,0,0,0,4,32,0,0,1769,1769,1.0
45124,0,78,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0.0
45125,0,67,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0.0
45126,3,1033,933,30,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0.0
45127,5,1435,1537,71,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,0,0.0
45129,32,814,1568,37,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0.0
45130,21,487,600,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0.0
45131,32,189,394,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0.0
45132,6,166,349,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0.0
45133,90,209,533,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0.0
45134,33,526,822,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,0,0.0
45135,1,139,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0.0
45136,7,348,504,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0.0
45137,6,305,496,21,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0.0
45138,9,41,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0.0
45139,12,227,502,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0.0
45141,6,105,238,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0.0
45142,36,1370,1792,62,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,0,0.0
45143,7,23,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0.0
45144,0,0,0,0,32,4,0,0,420,0,3,14,480,1,0,0,12,44,0,0,1010,1010,1.0
45145,4,1706,1738,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,0,0.0
45146,9,2861,3720,180,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,7077,0,0.0
45147,12,4610,4232,464,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,9432,0,0.0
45148,0,773,1043,48,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,0.0
45149,1,198,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0.0
45150,123,85,175,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0.0
45151,6,119,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0.0
45152,6,70,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0.0
45153,13,316,640,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0.0
45154,15,705,934,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0.0
45155,32,4489,4654,470,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,9720,0,0.0
45156,11,286,547,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0.0
45157,11,159,495,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0.0
45158,72,163,339,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0.0
45159,21,109,287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0.0
45160,15,280,690,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0.0
45161,9,425,711,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,0.0
45162,15,218,628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0.0
45164,0,71,119,4,33,0,8,0,202,0,0,8,337,0,1,0,24,9,0,0,816,614,0.7524509803921569
45165,0,314,544,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0.0
45166,23,100,194,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0.0
45167,39,687,990,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,0,0.0
45168,21,248,393,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0.0
45169,6,2885,3369,197,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,6657,0,0.0
45170,0,47,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0.0
45171,0,331,610,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0.0
45173,0,1,1,0,17,0,0,0,1525,0,16,125,1518,7,1,0,31,11,0,0,3253,3251,0.9993851829080849
45174,5,102,321,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0.0
45175,12,596,800,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0.0
45176,18,199,421,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0.0
45177,8,90,221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0.0
45178,8,635,966,34,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,0,0.0
45179,12,1219,1340,38,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,0.0
45180,12,57,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0.0
45181,10,30,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0
45182,5,613,944,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,0,0.0
45183,19,49,121,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0.0
45184,1,207,413,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0.0
45185,0,135,246,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0.0
45186,18,220,441,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0.0
45187,57,1373,1764,130,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,0,0.0
45188,17,938,1230,38,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,0,0.0
45189,5,135,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0.0
45191,117,2636,3131,146,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,6239,0,0.0
45193,7,845,1079,34,1,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,2,0.0010050251256281408
45194,6,924,998,39,5,0,20,0,74,0,0,2,70,0,0,0,5,0,0,0,2143,156,0.07279514699020065
45195,4,262,466,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0.0
45196,4,560,1095,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0.0
45197,3,559,547,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,0.0
45198,7,121,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0.0
45199,55,294,492,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0.0
45200,1,652,888,24,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0.0
45201,1,111,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0.0
45202,0,376,539,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0.0
45203,10,2288,2714,182,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,5292,0,0.0
45204,48,302,541,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0.0
45205,32,112,339,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0.0
45206,40,131,276,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0.0
45207,14,169,276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0.0
45208,0,2842,3646,610,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,0,0.0
45209,6,136,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0.0
45210,48,398,758,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0.0
45212,15,654,869,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0.0
45213,13,411,924,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0.0
45214,7,104,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0.0
45215,2,125,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0.0
45216,3,55,125,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0.0
45217,6,79,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0.0
45218,2,76,234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0.0
45219,34,94,201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0.0
45220,21,279,595,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0.0
45222,1,644,1046,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0.0
45223,70,175,338,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0.0
45224,31,1553,1989,126,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3771,0,0.0
45225,15,184,306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0.0
45226,2,492,542,15,1,0,7,0,42,0,0,0,103,0,0,0,0,1,0,0,1205,147,0.12199170124481327
45227,3,560,881,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0.0
45228,49,583,1132,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,0.0
45229,26,1135,1768,62,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,0,0.0
45230,31,401,686,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0.0
45231,25,52,165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0.0
45232,33,4252,4282,436,10,0,5,0,1573,0,1,145,1180,2,0,0,7,7,0,0,11933,2925,0.24511857873124948
45233,12,195,338,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0.0
45234,5,13591,10071,1577,82,0,77,2,3705,0,66,284,2638,14,0,0,97,29,0,0,32238,6917,0.2145604566040077
45235,12,1308,1386,57,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,2896,0,0.0
45237,1,73,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0.0
45238,1,396,710,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,0.0
45239,9,213,508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0.0
45240,12,524,1164,24,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,0,0.0
45241,0,0,0,0,0,1,0,0,190,0,0,3,303,0,0,0,0,16,0,0,513,513,1.0
45242,33,127,275,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0.0
45243,5,131,295,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0.0
45244,12,1276,1916,55,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0.0
45245,37,639,1205,35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0.0
45246,2,54,135,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0.0
45247,9,1455,1642,84,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,0.0
45248,35,696,1046,77,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,0,0.0
45249,0,414,529,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,0.0
45250,4,119,243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0.0
45251,24,160,346,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0.0
45252,56,2054,2143,394,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,4814,0,0.0
45253,62,699,1181,50,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,0.0
45254,66,1169,1825,47,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,0,0.0
45255,31,226,489,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0.0
45256,2,127,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0.0
45257,16,213,381,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0.0
45258,40,1250,1370,108,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,0,0.0
45259,55,536,879,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,0.0
45260,15,113,274,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0.0
45261,7,605,680,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0.0
45262,13,56,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0.0
45263,4,109,233,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0.0
45264,5,76,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0.0
45265,0,234,379,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0.0
45266,22,92,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0.0
45268,7,310,402,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0.0
45269,1,1308,1090,43,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0.0
45270,26,877,1329,70,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0.0
45271,4,505,932,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0.0
45272,13,994,918,43,16,5,162,0,286,0,6,28,317,1,0,0,12,121,0,0,2922,792,0.27104722792607805
45273,15,983,1058,60,0,0,89,0,14,0,0,0,15,0,0,0,0,0,0,0,2234,29,0.012981199641897942
45274,2,10,2,0,128,7,0,1,2546,0,20,105,2211,8,0,0,117,150,1,0,5308,5294,0.9973624717407686
45275,3,281,570,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0,0.0
45276,17,309,593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0.0
45277,9,271,446,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0.0
45278,22,532,913,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0.0
45279,10,843,1473,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,0.0
45280,1,542,905,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,0.0
45281,15,541,885,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,0.0
45282,15,1145,1529,75,20,0,8,7,32,0,0,2,45,0,3,0,11,1,0,0,2893,121,0.04182509505703422
45283,25,81,192,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0.0
45284,24,4346,3494,336,14,0,220,0,55,0,0,2,59,1,0,0,16,0,0,0,8567,147,0.017158865413797127
45285,3,3664,2888,180,0,0,117,0,23,0,0,1,25,0,0,0,0,0,0,0,6901,49,0.0071004202289523255
45286,0,1,5,1,4,0,0,2,2367,1,38,137,1967,1,0,0,2,26,0,0,4552,4545,0.9984622144112478
45288,37,208,431,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0.0
45289,21,424,600,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0.0
45290,19,680,1034,39,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,0.0
45291,2,553,850,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0.0
45292,38,491,943,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0.0
45293,3,532,926,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,0,0.0
45294,24,67,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0.0
45296,32,292,473,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0.0
45297,6,506,453,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0.0
45298,0,0,1,0,0,0,0,18,1994,0,38,104,1896,0,7,4,0,26,0,0,4088,4087,0.9997553816046967
45299,33,117,261,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0.0
45300,6,33,79,7,137,1,0,0,1386,0,33,38,1283,12,0,0,113,45,0,0,3173,3048,0.960605105578317
45301,1,162,377,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0.0
45302,7,4416,4290,393,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,9229,0,0.0
45303,32,300,752,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,0.0
45305,7,85,166,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0.0
45306,14,429,703,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0.0
45307,21,546,807,28,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,0.0
45308,10,1147,1273,35,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,0,0.0
45309,3,347,614,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0.0
45310,1,556,768,52,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0.0
45311,0,0,0,0,1,0,0,10,261,0,5,15,386,0,0,0,0,3,0,0,681,681,1.0
45312,19,211,285,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0.0
45313,28,349,643,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0.0
45314,13,201,325,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0.0
45315,34,1846,1703,180,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3851,0,0.0
45316,17,408,822,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0.0
45317,7,600,930,46,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0.0
45320,5,144,214,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0.0
45321,6,321,446,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0.0
45322,1,81,151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0.0
45323,19,135,240,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0.0
45324,4,813,1085,33,13,0,11,0,179,0,5,5,298,0,0,0,5,36,0,0,2487,541,0.21753116204262163
45325,3,124,292,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0.0
45326,27,152,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0.0
45327,18,1189,1492,65,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,0,0.0
45328,22,154,333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0.0
45329,20,723,1496,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,0.0
45330,25,82,196,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0.0
45331,6,314,514,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0.0
45332,12,808,1356,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0.0
45333,21,655,840,29,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,0,0.0
45334,16,311,619,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0.0
45335,10,703,983,30,13,0,0,0,16,0,0,0,60,0,0,0,11,1,0,0,1827,101,0.055281882868089764
45336,15,431,669,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0.0
45337,41,121,258,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0.0
45338,27,2722,3071,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6079,0,0.0
45339,44,224,466,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0.0
45340,5,275,603,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0.0
45341,26,67,147,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0.0
45342,8,152,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0.0
45343,28,87,155,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0.0
45344,0,435,454,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0.0
45345,12,464,711,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0.0
45346,57,945,1458,56,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2535,0,0.0
45347,16,361,560,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0.0
45348,6,383,917,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0.0
46001,8,403,827,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,0.0
46002,68,43,149,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0.0
46003,12,375,880,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,0.0
46004,59,129,425,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0.0
46005,5,212,451,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0.0
46006,20,229,518,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0.0
46007,15,443,1133,6,34,0,0,32,8,3,0,4,19,5,6,1,5,0,0,0,1714,117,0.06826137689614936
46008,19,175,440,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0.0
46009,46,380,873,30,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0.0
46010,3,191,606,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0.0
46011,29,258,480,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0.0
46012,54,356,947,29,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,0.0
46013,5,147,449,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0.0
46015,180,765,1937,73,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2979,0,0.0
46016,92,238,554,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,0.0
46017,44,104,334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0.0
46018,75,118,242,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0.0
46020,39,186,654,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0.0
46021,98,408,951,16,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0.0
46022,7,210,587,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0.0
46023,154,300,1082,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,0.0
46024,44,217,424,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0.0
46026,16,101,349,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0.0
46027,21,89,277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0.0
46028,95,652,1289,49,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0.0
46029,4,899,1543,72,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,0,0.0
46030,64,184,559,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0.0
46031,55,136,316,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0.0
46032,3,226,483,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0.0
46033,73,410,1318,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,0,0.0
46034,22,160,461,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0.0
46035,37,111,307,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0.0
46036,13,90,269,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0.0
46037,0,82,224,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0.0
46038,14,726,1213,67,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0.0
46039,39,139,398,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0.0
46040,36,211,538,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0.0
46041,22,103,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0.0
46042,15,5404,6804,488,490,1,39,396,589,73,29,105,665,133,200,22,584,8,16,24,16085,3335,0.20733602735467827
46043,15,139,341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0.0
46044,1,262,500,7,15,0,10,4,14,0,0,4,70,2,2,6,9,1,2,0,909,129,0.1419141914191419
46045,28,775,1886,85,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,0,0.0
46046,1,219,360,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0.0
46047,9,163,315,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0.0
46049,17,188,532,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0.0
